Abundance,ID,name
"5","PF10805","Protein of unknown function (DUF2730)"
"5","PF10706","Aminoglycoside-2''-adenylyltransferase"
"5","PF10508","Proteasome non-ATPase 26S subunit"
"5","PF10340","Steryl acetyl hydrolase"
"5","PF10285","Luciferase catalytic domain"
"5","PF10241","Uncharacterized conserved protein"
"5","PF10222","Uncharacterized conserved protein (DUF2152)"
"5","PF10217","Uncharacterized conserved protein (DUF2039)"
"5","PF10191","Golgi complex component 7 (COG7)"
"5","PF10180","WKF domain"
"5","PF10170","Cysteine-rich domain"
"5","PF10115","Transcriptional activator HlyU"
"5","PF10112","5-bromo-4-chloroindolyl phosphate hydrolysis protein"
"5","PF10104","Di-sulfide bridge nucleocytoplasmic transport domain"
"5","PF09968","Uncharacterized protein domain (DUF2202)"
"5","PF09956","Uncharacterized conserved protein (DUF2190)"
"5","PF09922","Cell wall-active antibiotics response LiaF, C-terminal"
"5","PF09905","DNA-binding protein VF530"
"5","PF09824","ArsR transcriptional regulator"
"5","PF09741","Uncharacterized conserved protein (DUF2045)"
"5","PF09677","Type-F conjugative transfer system protein (TrbI_Ftype)"
"5","PF09485","CRISPR-associated protein Cse2 (CRISPR_cse2)"
"5","PF09343","Conserved hypothetical protein 2217 (DUF2460)"
"5","PF09123","Domain of unknown function (DUF1931)"
"5","PF08912","Rho Binding"
"5","PF08909","Domain of unknown function (DUF1854)"
"5","PF08803","Putative mono-oxygenase ydhR"
"5","PF08785","Ku C terminal domain like"
"5","PF08738","Gon7 family"
"5","PF08689","Mediator complex subunit Med5"
"5","PF08685","GON domain"
"5","PF08648","U4/U6.U5 small nuclear ribonucleoproteins"
"5","PF08612","TATA-binding related factor (TRF) of subunit 20 of Mediator complex"
"5","PF08595","RXT2-like, N-terminal"
"5","PF08583","Cytochrome c oxidase biogenesis protein Cmc1 like"
"5","PF08566","Mitochondrial import protein Pam17"
"5","PF08517","Ataxin-1 and HBP1 module (AXH)"
"5","PF08507","COPI associated protein"
"5","PF08429","PLU-1-like protein"
"5","PF08333","Protein of unknown function (DUF1725)"
"5","PF08287","Spc19"
"5","PF08146","BP28CT (NUC211) domain"
"5","PF08144","CPL (NUC119) domain"
"5","PF07914","Uncharacterized oxidoreductase dhs-27"
"5","PF07845","Protein of unknown function (DUF1636)"
"5","PF07739","TipAS antibiotic-recognition domain"
"5","PF07723","Leucine Rich Repeat"
"5","PF07215","Protein of unknown function (DUF1419)"
"5","PF07099","Protein of unknown function (DUF1361)"
"5","PF06908","YspA SLOG family"
"5","PF06687","SUR7/PalI family"
"5","PF06526","Protein of unknown function (DUF1107)"
"5","PF06481","COX Aromatic Rich Motif"
"5","PF06391","CDK-activating kinase assembly factor MAT1"
"5","PF06355","Aegerolysin"
"5","PF06291","Bor protein"
"5","PF06249","Ethanolamine utilisation protein EutQ"
"5","PF06212","GRIM-19 protein"
"5","PF06133","Control of competence regulator ComK, YlbF/YmcA"
"5","PF06037","Bacterial protein of unknown function (DUF922)"
"5","PF05489","Phage Tail Protein X"
"5","PF05445","Poxvirus serine/threonine protein kinase"
"5","PF05398","PufQ cytochrome subunit"
"5","PF05303","GSKIP domain"
"5","PF05298","Bombinin"
"5","PF05257","CHAP domain"
"5","PF05212","Protein of unknown function (DUF707)"
"5","PF05010","Transforming acidic coiled-coil-containing protein (TACC), C-terminal"
"5","PF04951","D-aminopeptidase"
"5","PF04858","TH1 protein"
"5","PF04418","Domain of unknown function (DUF543)"
"5","PF04411","PD-(D/E)XK nuclease superfamily"
"5","PF04310","MukB N-terminal"
"5","PF04239","YetF C-terminal domain"
"5","PF04179","Rit1 DUSP-like domain"
"5","PF04161","Arv1-like family"
"5","PF04021","Class III signal peptide"
"5","PF03985","Paf1"
"5","PF03882","MukF winged-helix domain"
"5","PF03869","Arc-like DNA binding domain"
"5","PF03846","Cell division inhibitor SulA"
"5","PF03709","Orn/Lys/Arg decarboxylase, N-terminal domain"
"5","PF03670","Uncharacterised protein family (UPF0184)"
"5","PF03455","dDENN domain"
"5","PF03318","Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2"
"5","PF03096","Ndr family"
"5","PF02972","Phycoerythrin, alpha/beta chain"
"5","PF02970","Tubulin binding cofactor A"
"5","PF02884","Polysaccharide lyase family 8, C-terminal beta-sandwich domain"
"5","PF02761","CBL proto-oncogene N-terminus, EF hand-like domain"
"5","PF02751","Transcription initiation factor IIA, gamma subunit"
"5","PF02659","Putative manganese efflux pump"
"5","PF02596","Uncharacterised ArCR, COG2043"
"5","PF02550","Acetyl-CoA hydrolase/transferase N-terminal domain"
"5","PF02437","SKI/SNO/DAC family"
"5","PF02376","CUT domain"
"5","PF02330","Mitochondrial glycoprotein"
"5","PF02218","Repeat in HS1/Cortactin"
"5","PF01997","Translin family"
"5","PF01955","Adenosylcobinamide amidohydrolase"
"5","PF01845","CcdB protein"
"5","PF01828","Peptidase A4 family"
"5","PF01667","Ribosomal protein S27"
"5","PF01640","Peptidase C10 family"
"5","PF00683","TB domain"
"5","PF00556","Antenna complex alpha/beta subunit"
"5","PF00052","Laminin B (Domain IV)"
"5","PF00029","Connexin"
"5","PF00021","u-PAR/Ly-6 domain"
"4","PF21813","Family of unknown function (DUF6882)"
"4","PF21791","Monodehydroascorbate reductase 3-like, C-terminal domain"
"4","PF21789","TNP-like, RNase H C-terminal domain"
"4","PF21783","YNCE-like beta-propeller"
"4","PF21666","Domain of unknown function DUF4246, N-terminal"
"4","PF21521","Myosin VI, lever arm"
"4","PF21445","ADDB, N-terminal"
"4","PF21306","Tetracyclin repressor-like, C-terminal domain"
"4","PF21282","APC1 beta sandwich domain"
"4","PF21217","Stability determinant"
"4","PF21200","Alpha-L-iduronidase C-terminal domain"
"4","PF21198","Set1/Ash2 histone methyltransferase complex subunit ASH2-like, WH"
"4","PF21158","Flagellar hook-associated protein 1, D2-like domain"
"4","PF21119","Ryanodine receptor junctional solenoid repeat"
"4","PF21083","Cell-division protein ZapC, N-terminal"
"4","PF21055","ZSWIM4-8, C-terminal"
"4","PF20921","Domain of unknown function DUF1846, C-terminal"
"4","PF20878","Helical region in REST corepressor"
"4","PF20872","MalF, N-terminal region, transmembrane helices"
"4","PF20678","Herpesvirus Envelope glycoprotein GP350 C-terminal"
"4","PF20568","Domain of unknown function (DUF6777)"
"4","PF20520","V0 complex accessory subunit Ac45/VOA1 transmembrane domain"
"4","PF20465","MmeI, helicase spacer domain"
"4","PF20461","Family of unknown function (DUF6714)"
"4","PF20421","DHR-2, Lobe C"
"4","PF20396","Family of unknown function (DUF6689)"
"4","PF20352","Family of unknown function (DUF6647)"
"4","PF20349","Family of unknown function (DUF6644)"
"4","PF20286","Divergent Family B DNA polymerase"
"4","PF20113","Family of unknown function (DUF6503)"
"4","PF20083","Family of unknown function (DUF6477)"
"4","PF20039","Family of unknown function (DUF6441)"
"4","PF19928","Domain of unknown function (DUF6391)"
"4","PF19669","Family of unknown function (DUF6172)"
"4","PF19668","Family of unknown function (DUF6171)"
"4","PF19622","Family of unknown function (DUF6127)"
"4","PF19609","Family of unknown function (DUF6114)"
"4","PF19479","Family of unknown function (DUF6015)"
"4","PF19439","CLEC16A C-terminal"
"4","PF19422","Ariadne domain"
"4","PF19357","Family of unknown function (DUF5934)"
"4","PF19348","Family of unknown function (DUF5926)"
"4","PF19037","Second Longin domain of FUZ, MON1 and HPS1"
"4","PF18976","Family of unknown function (DUF5712)"
"4","PF18910","Domain of unknown function (DUF5665)"
"4","PF18905","Protein of unknown function (DUF5661)"
"4","PF18757","Nucleotide modification associated domain 5"
"4","PF18592","Tho1/MOS11 C-terminal domain"
"4","PF18553","PheRS DNA binding domain 3"
"4","PF18389","TrmO C-terminal domain"
"4","PF18323","Cop9 signalosome subunit 5 C-terminal domain"
"4","PF18264","CXC domain"
"4","PF18153","SMODS-associating 2TM, beta-strand rich effector domain"
"4","PF18125","RlmM ferredoxin-like domain"
"4","PF18114","Suv3 helical N-terminal domain"
"4","PF18081","Fanconi anemia-associated nuclease SAP domain"
"4","PF18025","Alpha-(1,3)-fucosyltransferase FucT N-terminal domain"
"4","PF18024","Helix-turn-helix domain"
"4","PF17907","AWS domain"
"4","PF17902","SH3 domain"
"4","PF17786","Mannosidase Ig/CBM-like domain"
"4","PF17758","Proteasomal ATPase OB N-terminal domain"
"4","PF17683","TFIIF, beta subunit N-terminus"
"4","PF17660","Bacterial tandem repeat domain 1"
"4","PF17450","Alpha galactosidase A C-terminal beta sandwich domain"
"4","PF17216","Rrp44-like cold shock domain"
"4","PF17198","Spirocyclase AveC-like"
"4","PF16995","Transmembrane region of lysyl-tRNA synthetase"
"4","PF16989","Type VI secretion, EvfE, EvfF, ImpA, BimE, VC_A0119, VasJ"
"4","PF16968","Pilus assembly protein TadZ N-terminal"
"4","PF16865","Glutathione S-transferase, C-terminal domain"
"4","PF16794","Fibronectin-III type domain"
"4","PF16694","Cytochrome P460"
"4","PF16690","Methylmalonic aciduria and homocystinuria type C family"
"4","PF16640","Bacterial Ig-like domain (group 3)"
"4","PF16558","Amino-terminal Zinc-binding domain of ubiquitin ligase E3A"
"4","PF16538","Flagellar assembly protein T, C-terminal domain"
"4","PF16509","TrfB plasmid transcriptional repressor"
"4","PF16470","Peptidase S8 pro-domain"
"4","PF16409","Domain of unknown function (DUF5017)"
"4","PF16367","RNA recognition motif"
"4","PF16300","Type of WD40 repeat"
"4","PF16185","Mitochondrial ABC-transporter N-terminal five TM region"
"4","PF16108","Domain of unknown function (DUF4826)"
"4","PF16058","Mucin-like"
"4","PF16004","116 kDa U5 small nuclear ribonucleoprotein component N-terminus"
"4","PF15873","Domain of unknown function (DUF4730)"
"4","PF15731","Antitoxin component of bacterial toxin-antitoxin system, MqsA"
"4","PF15630","CENP-S protein"
"4","PF15375","Domain of unknown function (DUF4602)"
"4","PF15359","Carnitine deficiency-associated protein 3"
"4","PF15083","Colipase-like"
"4","PF14882","Integrase repeat unit"
"4","PF14853","Fis1 C-terminal tetratricopeptide repeat"
"4","PF14816","Coiled-coil and Nse Interacting (CANIN) domain"
"4","PF14801","tRNA methyltransferase complex GCD14 subunit N-term"
"4","PF14760","Rnk N-terminus"
"4","PF14721","Apoptosis-inducing factor, mitochondrion-associated, C-term"
"4","PF14704","Dermatopontin"
"4","PF14678","FANCI solenoid 4"
"4","PF14510","ABC-transporter N-terminal"
"4","PF14496","C-terminal novel E3 ligase, LRR-interacting"
"4","PF14301","Domain of unknown function (DUF4376)"
"4","PF14243","ATP-grasp domain, R2K clade family 3"
"4","PF14239","RRXRR protein"
"4","PF14236","Druantia protein DruA"
"4","PF14206","Cysteine-rich CPCC"
"4","PF14106","Domain of unknown function (DUF4279)"
"4","PF14099","Polysaccharide lyase"
"4","PF14091","Domain of unknown function (DUF4269)"
"4","PF14083","PGDYG protein"
"4","PF14082","Shedu protein SduA, C-terminal"
"4","PF14056","Domain of unknown function (DUF4250)"
"4","PF14030","Protein of unknown function (DUF4245)"
"4","PF13945","Salt tolerance down-regulator"
"4","PF13938","Putative heavy-metal chelation"
"4","PF13918","PLD-like domain"
"4","PF13892","DNA-binding domain"
"4","PF13887","Myelin regulatory factor ICA domain"
"4","PF13757","Vault protein inter-alpha-trypsin domain"
"4","PF13705","TRC8 N-terminal domain"
"4","PF13459","4Fe-4S single cluster domain"
"4","PF13339","Apoptosis antagonizing transcription factor"
"4","PF13163","Protein of unknown function (DUF3999)"
"4","PF12949","HeH/LEM domain"
"4","PF12945","Flagellar protein YcgR"
"4","PF12835","Integrase"
"4","PF12721","RIP homotypic interaction motif"
"4","PF12584","Trafficking protein particle complex subunit 10, TRAPPC10"
"4","PF12561","ToxR activated gene A lipoprotein domain"
"4","PF12513","Mitochondrial degradasome RNA helicase subunit C terminal"
"4","PF12502","Protein of unknown function (DUF3710)"
"4","PF12434","Malate dehydrogenase enzyme"
"4","PF12430","Abscisic acid G-protein coupled receptor"
"4","PF12254","DNA polymerase alpha subunit p180 N terminal"
"4","PF12230","Pre-mRNA splicing factor PRP21 like protein"
"4","PF12145","Eukaryotic Mediator 12 subunit domain"
"4","PF12059","Protein of unknown function (DUF3540)"
"4","PF11985","Bacteriophage Mu, Gp27"
"4","PF11954","Domain of unknown function (DUF3471)"
"4","PF11924","Inverse autotransporter, beta-domain"
"4","PF11752","Protein of unknown function (DUF3309)"
"4","PF11666","Protein of unknown function (DUF2933)"
"4","PF11573","Mediator complex subunit 23"
"4","PF11340","Protein of unknown function (DUF3142)"
"4","PF11287","Protein of unknown function (DUF3088)"
"4","PF11280","Protein of unknown function (DUF3081)"
"4","PF11191","Protein of unknown function (DUF2782)"
"4","PF11126","Transcriptional regulator DsbA"
"4","PF11027","Protein of unknown function (DUF2615)"
"4","PF11010","Protein of unknown function (DUF2848)"
"4","PF11000","Protein of unknown function (DUF2840)"
"4","PF10991","Enterobacter phage Enc34, ssDNA-binding protein"
"4","PF10961","Selenoprotein SelK_SelG"
"4","PF10944","Protein of unknown function (DUF2630)"
"4","PF10823","Protein of unknown function (DUF2568)"
"4","PF10800","Protein of unknown function (DUF2528)"
"4","PF10678","Protein of unknown function (DUF2492)"
"4","PF10571","Uncharacterised protein family UPF0547"
"4","PF10552","ORF6C domain"
"4","PF10547","P22_AR N-terminal domain"
"4","PF10506","Harmonin-binding protein USHBP1, PDZ-binding domain"
"4","PF10494","Serine-threonine protein kinase 19"
"4","PF10451","Telomere regulation protein Stn1"
"4","PF10374","Telomerase activating protein Est1"
"4","PF10324","Serpentine type 7TM GPCR chemoreceptor Srw"
"4","PF10310","Family of unknown function (DUF5427)"
"4","PF10249","NADH-ubiquinone oxidoreductase subunit 10"
"4","PF10218","SREBP regulating gene protein"
"4","PF10186","Vacuolar sorting 38 and autophagy-related subunit 14"
"4","PF10185","Chaperone for wingless signalling and trafficking of LDL receptor"
"4","PF10184","Uncharacterized conserved protein (DUF2358)"
"4","PF10116","Protein required for attachment to host cells"
"4","PF10084","Uncharacterized protein conserved in bacteria (DUF2322)"
"4","PF10025","Uncharacterized conserved protein (DUF2267)"
"4","PF09952","Transcriptional regulator, AbiEi antitoxin, Type IV TA system"
"4","PF09936","SAM-dependent RNA methyltransferase"
"4","PF09913","Predicted membrane protein (DUF2142)"
"4","PF09740","Uncharacterized conserved protein (DUF2043)"
"4","PF09696","Ctf8"
"4","PF09617","CRISPR-associated protein GSU0053 (Cas_GSU0053)"
"4","PF09547","Stage IV sporulation protein A, ATPase domain"
"4","PF09481","CRISPR-associated protein Cse1 (CRISPR_cse1)"
"4","PF09474","Type III secretion system YscX (type_III_YscX)"
"4","PF09431","SPIN90/Ldb17, leucine-rich domain"
"4","PF09368","Sas10 C-terminal domain"
"4","PF09341","Transcription factor Pcc1"
"4","PF09282","Mago binding"
"4","PF09233","Restriction endonuclease EcoRV"
"4","PF09094","Alpha-amylase/4-alpha-glucanotransferase, middle domain"
"4","PF09016","Pas factor saposin fold"
"4","PF09004","Alkylated DNA repair protein alkB homolog 8, N-terminal"
"4","PF08999","Surfactant protein C, N terminal propeptide"
"4","PF08974","Domain of unknown function (DUF1877)"
"4","PF08910","Aida N-terminus"
"4","PF08873","Bacteriophage Mu, Gp37"
"4","PF08826","DMPK coiled coil domain like"
"4","PF08798","CRISPR associated protein"
"4","PF08793","2-cysteine adaptor domain"
"4","PF08571","Yos1-like"
"4","PF08555","FAM32A"
"4","PF08550","Fungal protein of unknown function (DUF1752)"
"4","PF08509","Adenylate cyclase G-alpha binding domain"
"4","PF08438","Obg-like GTPase YGR210-like, G4 motif-containing domain"
"4","PF08418","DNA polymerase alpha subunit B N-terminal"
"4","PF08318","COG4 transport protein, middle alpha-helical bundle"
"4","PF08313","SCA7, zinc-binding domain"
"4","PF08293","Mitochondrial ribosomal subunit S27"
"4","PF08278","DNA primase DnaG DnaB-binding"
"4","PF08163","DNA-dependent protein kinase catalytic subunit, CC3"
"4","PF08118","Yeast mitochondrial distribution and morphology (MDM) proteins"
"4","PF08074","CHDCT2 (NUC038) domain"
"4","PF08011","PD-(D/E)XK nuclease superfamily"
"4","PF07810","TMC domain"
"4","PF07802","GCK domain"
"4","PF07798","Coiled-coil domain-containing protein 90-like"
"4","PF07613","Protein of unknown function (DUF1576)"
"4","PF07355","Glycine/sarcosine/betaine reductase selenoprotein B (GRDB)"
"4","PF07106","TBPIP/Hop2 winged helix domain"
"4","PF07090","Putative glutamine amidotransferase"
"4","PF07043","Protein of unknown function (DUF1328)"
"4","PF06999","Sucrase/ferredoxin-like"
"4","PF06973","Domain of unknown function (DUF1297)"
"4","PF06958","S-type Pyocin"
"4","PF06578","YOP proteins translocation protein K (YscK)"
"4","PF06412","Conjugal transfer protein TraD"
"4","PF06367","Diaphanous FH3 Domain"
"4","PF06309","Torsin"
"4","PF06196","Protein of unknown function (DUF997)"
"4","PF06176","Lipopolysaccharide core biosynthesis protein (WaaY)"
"4","PF06081","Aromatic acid exporter family member 1"
